tweet_id,timestamp,retweet_count,favorite_count,name,dog_stages,rating_ratio,dog_breed,confidence,dog_or_not,image_counts,jpg_url
809920764300447744,2016-12-17 00:38:52,4028,15807,None,,1.0,norwich_terrier,0.397163,True,1.0,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg
809448704142938112,2016-12-15 17:23:04,1499,7060,None,,1.2,greater_swiss_mountain_dog,0.375415,True,1.0,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg
809220051211603969,2016-12-15 02:14:29,5715,20294,Kyro,,1.2,pomeranian,0.8195110000000001,True,1.0,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg
809084759137812480,2016-12-14 17:16:53,3607,13486,Wallace,,1.1,vizsla,0.911412,True,1.0,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg
808838249661788160,2016-12-14 00:57:20,3112,10299,Ito,,1.3,rottweiler,0.36953,True,1.0,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg
808733504066486276,2016-12-13 18:01:07,2212,8048,None,pupper,1.2,toy_poodle,0.0369271,True,1.0,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg
808501579447930884,2016-12-13 02:39:32,2664,11514,Koda,,1.2,airedale,0.4542390000000001,True,2.0,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg
808344865868283904,2016-12-12 16:16:49,21346,43398,Seamus,,1.1,,,,,
808106460588765185,2016-12-12 00:29:28,2252,8955,None,"doggo, pupper",1.2,golden_retriever,0.426183,True,1.0,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg
808001312164028416,2016-12-11 17:31:39,3608,12763,Cooper,,1.2,labrador_retriever,0.730959,True,1.0,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg
807621403335917568,2016-12-10 16:22:02,3708,14848,Ollie,pupper,1.4,golden_retriever,0.873233,True,3.0,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg
807106840509214720,2016-12-09 06:17:20,56699,120626,Stephan,,1.3,chihuahua,0.50537,True,1.0,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg
807010152071229440,2016-12-08 23:53:08,3948,13323,Lennon,pupper,1.2,golden_retriever,0.610807,True,1.0,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg
806629075125202948,2016-12-07 22:38:52,35462,76199,None,,1.3,cocker_spaniel,0.0464032,True,2.0,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg
806576416489959424,2016-12-07 19:09:37,1990,4985,None,,1.3,,,,,
806542213899489280,2016-12-07 16:53:43,2405,10417,Waffles,,1.1,vizsla,0.938617,True,1.0,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg
806219024703037440,2016-12-06 19:29:28,1219,6552,,,1.1,chow,0.835102,True,1.0,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg
805932879469572096,2016-12-06 00:32:26,1960,8435,Major,,1.2,norwegian_elkhound,0.657967,True,1.0,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg
805826884734976000,2016-12-05 17:31:15,1869,6695,Duke,puppo,1.2,siberian_husky,0.248926,True,1.0,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg
805520635690676224,2016-12-04 21:14:20,1691,5860,Zeke,,1.3,malinois,0.643147,True,1.0,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg
805487436403003392,2016-12-04 19:02:24,2574,8956,Sansa,,1.2,,,False,3.0,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg
805207613751304193,2016-12-04 00:30:29,1755,7979,Shooter,,1.2,pembroke,0.244705,True,1.0,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg
804738756058218496,2016-12-02 17:27:25,3908,13957,Django,,1.2,tibetan_mastiff,0.91579,True,1.0,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg
804475857670639616,2016-12-02 00:02:45,2064,6259,None,,1.3,,,,,
804026241225523202,2016-11-30 18:16:08,16535,45365,Bo,,1.3,,,False,1.0,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg
803773340896923648,2016-11-30 01:31:12,2808,10260,Diogi,puppo,1.2,miniature_pinscher,0.817066,True,2.0,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg
803638050916102144,2016-11-29 16:33:36,4229,11157,None,pupper,1.3,labrador_retriever,0.372776,True,1.0,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg
803380650405482500,2016-11-28 23:30:47,1903,7924,Sonny,,1.2,,,False,1.0,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg
803276597545603072,2016-11-28 16:37:19,2512,10221,Winston,,1.1,pembroke,0.457086,True,1.0,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg
802952499103731712,2016-11-27 19:09:28,2056,9179,Marley,,1.2,chow,0.944032,True,1.0,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg
802600418706604034,2016-11-26 19:50:26,1504,7236,Bailey,,1.1,,,,,
802572683846291456,2016-11-26 18:00:13,2570,9102,Winnie,,1.2,golden_retriever,0.610171,True,1.0,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg
802323869084381190,2016-11-26 01:31:31,5968,16539,Severus,,1.3,,,False,4.0,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg
802239329049477120,2016-11-25 19:55:35,2683,9252,Loki,puppo,1.2,eskimo_dog,0.482498,True,2.0,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg
801958328846974976,2016-11-25 01:18:59,1751,7895,Ronnie,,1.2,staffordshire_bullterrier,0.327887,True,1.0,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg
801538201127157760,2016-11-23 21:29:33,2115,8382,Wallace,,1.2,pembroke,0.550506,True,1.0,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg
801285448605831168,2016-11-23 04:45:12,842,6178,None,,1.0,,,False,1.0,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg
801167903437357056,2016-11-22 20:58:07,6067,24971,Milo,,1.3,cocker_spaniel,0.74022,True,1.0,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg
801115127852503040,2016-11-22 17:28:25,2153,8232,Bones,"doggo, pupper",1.2,dalmatian,0.823356,True,1.0,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg
800751577355128832,2016-11-21 17:23:47,2864,10755,Mauve,,1.2,cocker_spaniel,0.771984,True,2.0,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg
800513324630806528,2016-11-21 01:37:04,3059,13393,Chef,,1.1,pembroke,0.8289040000000001,True,1.0,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg
800459316964663297,2016-11-20 22:02:27,2224,9691,None,pupper,1.2,,,False,1.0,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg
800388270626521089,2016-11-20 17:20:08,2874,11364,Doc,floofer,1.2,golden_retriever,0.35986,True,2.0,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg
800141422401830912,2016-11-20 00:59:15,2606,15586,Peaches,,1.3,golden_retriever,0.938048,True,3.0,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg
800018252395122689,2016-11-19 16:49:49,13477,28926,None,doggo,1.1,,,False,1.0,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg
799757965289017345,2016-11-18 23:35:32,2219,8559,Sobe,doggo,1.3,border_collie,0.442534,True,1.0,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg
799422933579902976,2016-11-18 01:24:14,1970,8211,Longfellow,,1.2,miniature_pinscher,0.58363,True,1.0,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg
799297110730567681,2016-11-17 17:04:16,2829,10085,Jeffrey,,1.1,malamute,0.985028,True,1.0,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg
799063482566066176,2016-11-17 01:35:54,2519,8216,Mister,,1.1,norfolk_terrier,0.334436,True,2.0,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg
798933969379225600,2016-11-16 17:01:16,4575,13355,Iroh,,1.2,siberian_husky,0.703224,True,1.0,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg
798925684722855936,2016-11-16 16:28:21,1475,7637,Shadow,,1.1,west_highland_white_terrier,0.539463,True,1.0,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg
798209839306514432,2016-11-14 17:03:50,2617,10626,Cooper,,1.3,pekinese,0.524583,True,1.0,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg
797971864723324932,2016-11-14 01:18:12,3180,11844,None,pupper,1.2,american_staffordshire_terrier,0.489845,True,1.0,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg
797545162159308800,2016-11-12 21:02:38,4986,14839,Cassie,,1.2,pembroke,0.954089,True,1.0,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg
797236660651966464,2016-11-12 00:36:46,6743,20338,Pancake,,1.2,collie,0.767005,True,2.0,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg
796865951799083009,2016-11-11 00:03:42,1957,7829,Tyr,,1.2,cardigan,0.8391290000000001,True,1.0,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg
796759840936919040,2016-11-10 17:02:03,3113,12074,Romeo,,1.1,american_staffordshire_terrier,0.463996,True,1.0,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg
796484825502875648,2016-11-09 22:49:15,1802,7722,None,doggo,1.2,cocker_spaniel,0.116924,True,1.0,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg
796387464403357696,2016-11-09 16:22:22,4247,11215,Snicku,,1.2,pekinese,0.461164,True,1.0,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg
796149749086875649,2016-11-09 00:37:46,14624,32908,Ruby,,1.1,golden_retriever,0.600276,True,1.0,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg
796125600683540480,2016-11-08 23:01:49,1853,5059,None,,1.3,,,,,
796116448414461957,2016-11-08 22:25:27,2474,9279,None,,1.1,cardigan,0.700182,True,1.0,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg
796080075804475393,2016-11-08 20:00:55,2365,8625,Yogi,,1.2,chow,0.973846,True,1.0,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg
796031486298386433,2016-11-08 16:47:50,3798,11018,Daisy,,1.3,golden_retriever,0.893775,True,1.0,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg
795464331001561088,2016-11-07 03:14:10,24204,50647,None,doggo,1.3,golden_retriever,0.193082,True,1.0,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg
795400264262053889,2016-11-06 22:59:35,2946,10270,Brody,,1.2,golden_retriever,0.925494,True,2.0,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg
795076730285391872,2016-11-06 01:33:58,5556,16513,Bailey,,1.1,,,False,2.0,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg
794926597468000259,2016-11-05 15:37:24,2364,10451,Mack,,1.2,toy_poodle,0.0376618,True,1.0,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg
794332329137291264,2016-11-04 00:15:59,2740,9758,Nimbus,,1.2,samoyed,0.988307,True,1.0,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg
794205286408003585,2016-11-03 15:51:10,3394,9402,Laika,pupper,1.4,,,False,3.0,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg
793962221541933056,2016-11-02 23:45:19,5004,17165,Maximus,,1.2,labrador_retriever,0.8616510000000001,True,1.0,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg
793845145112371200,2016-11-02 16:00:06,1914,9402,Clark,,1.3,old_english_sheepdog,0.7652770000000001,True,1.0,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg
793601777308463104,2016-11-01 23:53:02,1668,8135,Dobby,,1.2,miniature_pinscher,0.538981,True,1.0,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg
793500921481273345,2016-11-01 17:12:16,2431,10885,Fiona,,1.2,golden_retriever,0.326122,True,2.0,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg
793286476301799424,2016-11-01 03:00:09,9390,25088,Moreton,,1.3,afghan_hound,0.274637,True,1.0,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg
793271401113350145,2016-11-01 02:00:14,2449,8867,Dave,,1.2,siberian_husky,0.231695,True,1.0,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg
793256262322548741,2016-11-01 01:00:05,8538,20361,None,,1.2,basset,0.207622,True,1.0,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg
793241302385262592,2016-11-01 00:00:38,3373,10731,Tucker,,1.3,golden_retriever,0.559308,True,1.0,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg
793226087023144960,2016-10-31 23:00:11,2937,10033,Juno,,1.1,wire-haired_fox_terrier,0.456047,True,1.0,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg
793210959003287553,2016-10-31 22:00:04,2865,9099,Maude,,1.0,french_bulldog,0.0187591,True,1.0,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg
793195938047070209,2016-10-31 21:00:23,5763,15594,Lily,puppo,1.2,labrador_retriever,0.654762,True,2.0,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg
793180763617361921,2016-10-31 20:00:05,2050,7078,Newt,,1.1,lakeland_terrier,0.266824,True,1.0,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg
793165685325201412,2016-10-31 19:00:10,2853,9600,Benji,,1.2,golden_retriever,0.946224,True,1.0,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg
793150605191548928,2016-10-31 18:00:14,1742,6304,Nida,,1.1,italian_greyhound,0.193869,True,1.0,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg
793135492858580992,2016-10-31 17:00:11,2554,6553,None,,1.3,,,False,1.0,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg
793120401413079041,2016-10-31 16:00:13,4010,12920,Robin,,1.1,labrador_retriever,0.7249439999999999,True,1.0,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg
792913359805018113,2016-10-31 02:17:31,4071,14618,,,1.3,,,False,4.0,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg
792883833364439040,2016-10-31 00:20:11,4367,11534,Bailey,,1.2,standard_poodle,8.31451e-05,True,3.0,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg
792773781206999040,2016-10-30 17:02:53,1715,7492,Monster,,1.2,yorkshire_terrier,0.912804,True,1.0,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg
792394556390137856,2016-10-29 15:55:58,4397,13713,BeBe,,1.2,cocker_spaniel,0.746387,True,2.0,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg
792050063153438720,2016-10-28 17:07:05,1843,7290,Remus,,1.1,komondor,0.942856,True,2.0,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg
791774931465953280,2016-10-27 22:53:48,22714,46023,None,,1.4,,,,,
791672322847637504,2016-10-27 16:06:04,3211,11974,None,,1.3,golden_retriever,0.705092,True,1.0,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg
791406955684368384,2016-10-26 22:31:36,4214,13381,Levi,,1.2,pembroke,0.972629,True,4.0,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg
791312159183634433,2016-10-26 16:14:55,2596,8954,Mabel,,1.2,miniature_pinscher,0.892925,True,4.0,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg
790987426131050500,2016-10-25 18:44:32,2182,10021,Misty,,1.2,cocker_spaniel,0.349195,True,1.0,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg
790946055508652032,2016-10-25 16:00:09,4788,16962,Betty,puppo,1.2,golden_retriever,0.245773,True,1.0,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg
790698755171364864,2016-10-24 23:37:28,1971,8381,Mosby,,1.2,bernese_mountain_dog,0.996541,True,1.0,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg
790581949425475584,2016-10-24 15:53:19,7326,21058,Duke,,1.1,malinois,0.000152999,True,2.0,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg
790337589677002753,2016-10-23 23:42:19,1921,7984,Maggie,,1.2,pembroke,0.658808,True,1.0,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg
790277117346975746,2016-10-23 19:42:02,3244,12797,Bruce,,1.1,labrador_retriever,0.427742,True,1.0,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg
789986466051088384,2016-10-23 00:27:05,2363,9435,Happy,,1.2,golden_retriever,0.07853049999999999,True,1.0,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg
789903600034189313,2016-10-22 18:57:48,4223,10550,Ralphy,pupper,1.3,,,,,
789628658055020548,2016-10-22 00:45:17,1810,7636,Eli,,1.3,chow,0.260702,True,1.0,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg
789599242079838210,2016-10-21 22:48:24,1970,6893,Brownie,,1.2,chesapeake_bay_retriever,0.8788219999999999,True,2.0,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg
789530877013393408,2016-10-21 18:16:44,3453,11959,Rizzy,,1.2,schipperke,0.363272,True,3.0,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg
789314372632018944,2016-10-21 03:56:25,2346,8808,None,,1.3,,,,,
789268448748703744,2016-10-21 00:53:56,2660,9276,Stella,,1.0,malamute,0.81286,True,1.0,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg
789137962068021249,2016-10-20 16:15:26,2862,9902,Bo,,1.2,chihuahua,0.746135,True,2.0,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg
788908386943430656,2016-10-20 01:03:11,12746,27953,Lucy,,1.1,golden_retriever,0.0340897,True,1.0,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg
788765914992902144,2016-10-19 15:37:03,10550,27874,Butter,,1.2,cocker_spaniel,0.500509,True,1.0,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg
788412144018661376,2016-10-18 16:11:17,5390,15834,Dexter,,1.1,golden_retriever,0.805238,True,1.0,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg
788178268662984705,2016-10-18 00:41:57,2140,7360,None,,1.3,samoyed,0.73548,True,2.0,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg
788150585577050112,2016-10-17 22:51:57,1312,6229,Leo,,1.3,chow,0.814145,True,3.0,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg
788039637453406209,2016-10-17 15:31:05,1350,6241,None,,1.2,,,False,1.0,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg
787810552592695296,2016-10-17 00:20:47,3115,8794,Frank,,1.1,pug,0.362835,True,2.0,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg
787717603741622272,2016-10-16 18:11:26,2844,10445,Tonks,puppo,1.3,german_shepherd,0.992339,True,3.0,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg
787397959788929025,2016-10-15 21:01:17,2902,11077,Moose,,1.1,chihuahua,0.900483,True,1.0,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg
787322443945877504,2016-10-15 16:01:13,1777,7926,Lincoln,,1.0,golden_retriever,0.105703,True,1.0,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg
786963064373534720,2016-10-14 16:13:10,8138,27115,Rory,,1.2,golden_retriever,0.915303,True,1.0,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg
786709082849828864,2016-10-13 23:23:56,6237,18581,Logan,,0.975,pomeranian,0.467321,True,1.0,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg
786664955043049472,2016-10-13 20:28:35,2611,10791,None,,1.2,leonberg,0.512034,True,1.0,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg
786595970293370880,2016-10-13 15:54:28,3178,9601,Dale,,1.1,pembroke,0.709512,True,1.0,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg
786363235746385920,2016-10-13 00:29:39,3586,11080,Rizzo,doggo,1.3,golden_retriever,0.929266,True,1.0,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg
786286427768250368,2016-10-12 19:24:27,2904,8106,Arnie,,1.2,,,,,
786233965241827333,2016-10-12 15:55:59,4843,15533,Mattie,,1.1,labrador_retriever,0.478193,True,1.0,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg
785927819176054784,2016-10-11 19:39:28,3248,11599,Lucy,,1.2,toy_poodle,0.00849262,True,1.0,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg
785872687017132033,2016-10-11 16:00:24,1856,6805,Rusty,,1.2,great_pyrenees,0.392108,True,1.0,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg
785639753186217984,2016-10-11 00:34:48,2281,7977,Pinot,"doggo, pupper",1.0,,,False,1.0,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg
785533386513321988,2016-10-10 17:32:08,2034,9264,Dallas,,1.1,miniature_pinscher,0.436023,True,2.0,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg
785515384317313025,2016-10-10 16:20:36,1284,6215,None,,1.0,,,,,
785264754247995392,2016-10-09 23:44:41,1676,7384,Doc,,1.2,chow,0.056137,True,1.0,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg
785170936622350336,2016-10-09 17:31:53,4931,12247,Hero,,1.1,eskimo_dog,0.0274944,True,2.0,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg
784826020293709826,2016-10-08 18:41:19,3307,10292,Rusty,,1.3,chow,0.0903414,True,1.0,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg
784517518371221505,2016-10-07 22:15:26,2587,9124,Frankie,,1.1,malamute,0.757764,True,2.0,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg
784431430411685888,2016-10-07 16:33:21,1293,5790,Stormy,,1.2,miniature_poodle,0.744819,True,1.0,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg
784183165795655680,2016-10-07 00:06:50,8215,20436,Reginald,puppo,1.2,,,,,
784057939640352768,2016-10-06 15:49:14,11342,30271,Balto,,1.2,,,,,
783839966405230592,2016-10-06 01:23:05,10982,30538,Riley,,1.3,,,False,1.0,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg
783821107061198850,2016-10-06 00:08:09,2007,7475,Mairi,,1.2,lakeland_terrier,0.26565900000000003,True,1.0,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg
783695101801398276,2016-10-05 15:47:27,3278,10635,Loomis,,1.2,chow,0.314265,True,3.0,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg
783466772167098368,2016-10-05 00:40:09,2289,8590,Finn,,1.1,chihuahua,0.789,True,1.0,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg
783391753726550016,2016-10-04 19:42:03,5586,17153,Godi,,1.3,norwegian_elkhound,0.87713,True,4.0,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg
783334639985389568,2016-10-04 15:55:06,11899,29628,Dave,,1.2,cardigan,0.593858,True,2.0,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg
783085703974514689,2016-10-03 23:25:55,2240,8286,Earl,,1.1,chesapeake_bay_retriever,0.240602,True,1.0,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg
782969140009107456,2016-10-03 15:42:44,7508,24496,Cali,,1.2,golden_retriever,0.17139300000000002,True,1.0,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg
782747134529531904,2016-10-03 01:00:34,1438,7595,Deacon,doggo,1.1,golden_retriever,0.560699,True,1.0,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg
782722598790725632,2016-10-02 23:23:04,5491,17559,Penny,,1.0,irish_setter,0.574557,True,1.0,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg
782598640137187329,2016-10-02 15:10:30,1907,7922,Timmy,,1.1,malamute,0.8408709999999999,True,1.0,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg
782305867769217024,2016-10-01 19:47:08,5674,16903,Sampson,doggo,1.2,briard,0.5044270000000001,True,1.0,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg
781955203444699136,2016-09-30 20:33:43,3433,11296,Chipson,,1.1,,,False,1.0,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg
781661882474196992,2016-09-30 01:08:10,2769,10592,None,,0.5,pembroke,0.438087,True,1.0,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg
781655249211752448,2016-09-30 00:41:48,1145,4050,Combo,doggo,1.1,,,,,
781524693396357120,2016-09-29 16:03:01,5657,21053,None,,1.2,chesapeake_bay_retriever,0.0035225,True,1.0,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg
781308096455073793,2016-09-29 01:42:20,2591,7248,None,"doggo, pupper",1.2,,,,,
781251288990355457,2016-09-28 21:56:36,2116,8563,Oakley,,1.1,mexican_hairless,0.8877709999999999,True,2.0,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg
781163403222056960,2016-09-28 16:07:23,2784,9953,None,,1.0,shetland_sheepdog,0.973841,True,1.0,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg
780931614150983680,2016-09-28 00:46:20,7440,21961,None,puppo,1.3,,,False,1.0,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg
780858289093574656,2016-09-27 19:54:58,2045,7296,Dash,,1.0,chesapeake_bay_retriever,0.488555,True,1.0,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg
780800785462489090,2016-09-27 16:06:28,1324,5575,Koda,,1.1,siberian_husky,0.951963,True,2.0,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg
780601303617732608,2016-09-27 02:53:48,3400,12289,Hercules,,1.2,saint_bernard,0.995143,True,1.0,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg
780543529827336192,2016-09-26 23:04:13,1769,6401,None,,1.2,golden_retriever,0.628312,True,1.0,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg
780459368902959104,2016-09-26 17:29:48,1095,5370,Bear,,1.1,great_dane,0.382491,True,1.0,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg
780192070812196864,2016-09-25 23:47:39,2281,8829,None,,1.1,vizsla,0.144012,True,1.0,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg
780074436359819264,2016-09-25 16:00:13,5058,12355,None,doggo,1.0,,,,,
779834332596887552,2016-09-25 00:06:08,7165,19175,Scout,,1.1,golden_retriever,0.99383,True,1.0,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg
